AthleteGUID,AthleteName,AthleteGender,Nationality
1079402,Antonio Infantino,M         ,ITA
1079042,Benjamin Kiplagat,M         ,UGA
1078482,Raphael Holzdeppe,M         ,GER
1077889,Lamiae Lhabze,W         ,MAR
1077688,Tyrone Smith,M         ,BER
1075206,Djénébou Danté,W         ,MLI
1075107,Ayad Lamdassem,M         ,ESP
1074679,Agnė Šerkšnienė,W         ,LTU
1073861,Winny Chebet,W         ,KEN
1082589,Ivana Lončarek,W         ,CRO
1082548,Melissa Duncan,W         ,AUS
1082190,Joanna Fiodorow,W         ,POL
1079666,Jakub Holuša,M         ,CZE
1079471,Arnis Rumbenieks,M         ,LAT
1079054,Ben True,M         ,USA
1078360,Nadezhda Dusanova,W         ,UZB
1078310,Kevin Borlée,M         ,BEL
1077742,Sviatlana Kudzelich,W         ,BLR
1077508,Paraskeví Papahrístou,W         ,GRE
1077326,Nia Ali,W         ,USA
1087236,Jade Lally,W         ,GBR
1084126,Barbara Špiler,W         ,SLO
1080719,Hamza Sahili,M         ,MAR
1080133,Valdiléia Martins,W         ,BRA
1079617,Masumi Fuchise,W         ,JPN
1079256,Apostolos Parellis,M         ,CYP
1078940,Brigita Virbalytė-Dimšienė,W         ,LTU
1078589,Zalina Marghieva,W         ,MDA
1025338,Abdi Abdirahman,M         ,USA
1015084,Mélina Robert-Michon,W         ,FRA
1012820,Hungary,W         ,HUN
1010932,Daichi Sawano,M         ,JPN
1007164,Nigeria,W         ,NGR
1007052,Sweden,M         ,SWE
1006869,Liberia,M         ,LBR
1006510,Great Britain,M         ,GBR
1100228,Matteo Giupponi,M         ,ITA
1100148,Fanny Smets,W         ,BEL
1098499,Janieve Russell,W         ,JAM
1097156,Kevin López,M         ,ESP
1096812,Michaela Meijer,W         ,SWE
1096521,Mujinga Kambundji,W         ,SUI
1076524,Ariana Ince,W         ,USA
1076415,Kseniya Aksyonova,W         ,RUS
1076390,David McNeill,M         ,AUS
1075159,Nastassia Yatsevich,W         ,BLR
1074844,Giovanni Faloci,M         ,ITA
1073931,Karoline Bjerkeli Grøvdal,W         ,NOR
1073483,Jeff Riseley,M         ,AUS
1071560,Daniele Meucci,M         ,ITA
1073546,Kemar Hyman,M         ,CAY
1072339,Katharina Steinruck,W         ,GER
1072166,Marcel Lomnický,M         ,SVK
1071848,Martin Wierig,M         ,GER
1071805,Daniela Stanciu,W         ,ROU
1071756,Solange Jesus,W         ,POR
1070621,Kemal Mešić,M         ,BIH
1066450,Abdelaati Iguider,M         ,MAR
1066033,Patrícia Mamona,W         ,POR
1078553,Andrii Protsenko,M         ,UKR
1078521,Maja Mihalinec Zidar,W         ,SLO
1076341,English Gardner,W         ,USA
1075855,Jorge Fernández,M         ,CUB
1074818,Jeremy Dodson,M         ,SAM
1073308,Valentina Meredova,W         ,TKM
1073032,Annimari Korte,W         ,FIN
1072856,Dalilah Muhammad,W         ,USA
1071584,Lu Huihui,W         ,CHN
1070623,Melissa Bishop-Nriagu,W         ,CAN
1070306,Khalid Choukoud,M         ,NED
1070247,Beate Schrott,W         ,AUT
1065668,Nastassia Mironchyk-Ivanova,W         ,BLR
1006376,South Africa,M         ,RSA
1094465,Marco Fassinotti,M         ,ITA
1069514,Tuomas Seppänen,M         ,FIN
1068408,Mirela Demireva,W         ,BUL
1066302,Asha Philip,W         ,GBR
1065143,Rabah Yousif,M         ,GBR
1064731,Mostafa Hicham Elgamel,M         ,EGY
1064340,Anita Włodarczyk,W         ,POL
1062049,Schillonie Calvert-Powell,W         ,JAM
1060480,Konstadínos Douvalídis,M         ,GRE
1065940,Kara Winger,W         ,USA
1065272,Steph Twell,W         ,GBR
1064794,Éloyse Lesueur-Aymonin,W         ,FRA
1064376,Laura Maasik,W         ,EST
1063458,Tina Šutej,W         ,SLO
1062793,Marius Žiūkas,M         ,LTU
1062687,Ivana Španović,W         ,SRB
1061399,Wang Zheng,W         ,CHN
1060765,Benjamin Compaoré,M         ,FRA
1094449,Olga Safronova,W         ,KAZ
1093736,Hanna Hatsko,W         ,UKR
1093328,Dafne Schippers,W         ,NED
1088824,Airinė Palšytė,W         ,LTU
1088529,Su Bingtian,M         ,CHN
1059884,Rafał Augustyn,M         ,POL
1059266,Tiidrek Nurme,M         ,EST
1057795,Liz Parnova,W         ,AUS
1057539,Anastasia Le-Roy,W         ,JAM
1055389,Hitomi Niiya,W         ,JPN
1054932,Dani Stevens,W         ,AUS
1054406,Shelly-Ann Fraser-Pryce,W         ,JAM
1051238,Sara Slott Petersen,W         ,DEN
1050996,Petr Svoboda,M         ,CZE
1050770,Kelly-Ann Baptiste,W         ,TTO
1050676,Tania Vicenzino,W         ,ITA
1050486,Ahymará Espinoza,W         ,VEN
1045289,Michael Mason,M         ,CAN
1062445,Liu Hong,W         ,CHN
1060607,Antigóni Drisbióti,W         ,GRE
1058894,Emre Zafer Barnes,M         ,TUR
1057776,Bianca Ghelber,W         ,ROU
1088429,Noelle Montcalm,W         ,CAN
1087462,Blessing Okagbare,W         ,NGR
1087112,Anne Zagré,W         ,BEL
1086978,Yasmani Copello,M         ,TUR
1086727,Keisuke Ushiro,M         ,JPN
1084869,Giovanna Epis,W         ,ITA
1083599,Marius Cocioran,M         ,ROU
1042829,Dragana Tomašević,W         ,SRB
1037063,Krisztián Pars,M         ,HUN
1036446,Eşref Apak,M         ,TUR
1031744,Martina Ratej,W         ,SLO
1029050,Dimítrios Tsiámis,M         ,GRE
1027405,China,M         ,CHN
1026986,South Africa,W         ,RSA
1025568,Denmark,W         ,DEN
1025082,Ireland,W         ,IRL
1081988,Elena Vallortigara,W         ,ITA
1081688,Meraf Bahta,W         ,SWE
1079766,Abigail Irozuru,W         ,GBR
1078745,Lilia Fisikovici,W         ,MDA
1076163,Sally Kipyego,W         ,USA
1075647,Jamile Samuel,W         ,NED
1075504,Wenda Nel,W         ,RSA
1073438,Jarkko Kinnunen,M         ,FIN
1072369,Paul Pollock,M         ,IRL
1071542,Asmir Kolašinac,M         ,SRB
1060037,Kamila Lićwinko,W         ,POL
1059844,Marcin Lewandowski,M         ,POL
1053602,Molly Huddle,W         ,USA
1047751,Zuzana Hejnová,W         ,CZE
1043592,Eleni Artymata,W         ,NULL
1038519,Olga Rypakova,W         ,KAZ
1034064,Kenenisa Bekele,M         ,ETH
1033806,Kathryn Mitchell,W         ,AUS
1057258,Liliana Cá,W         ,POR
1057124,Irvette van Zyl,W         ,RSA
1055543,Stephen Mokoka,M         ,RSA
1054451,Nikoléta Kiriakopoúlou,W         ,GRE
1054418,Valentina Trapletti,W         ,ITA
1023527,Netherlands,W         ,NED
1021763,Lois Maikel Martínez,M         ,ESP
1021345,Spain,W         ,ESP
1032393,Ivory Coast,W         ,CIV
1031859,Japan,W         ,JPN
1029744,Norway,W         ,NOR
1027081,Kazakhstan,W         ,KAZ
1026737,Brazil,W         ,BRA
1016492,Aggelikí Makrí,W         ,GRE
1008101,Canada,M         ,CAN
1005337,Spain,M         ,ESP
1004198,Switzerland,M         ,SUI
1002706,Kenya,M         ,KEN
1071434,Iríni Vasilíou,W         ,GRE
1071132,Dana Abdulrazak,W         ,IRQ
1070088,Morhad Amdouni,M         ,FRA
1069061,Diana Suumann,W         ,EST
1068277,Marc Mundell,M         ,RSA
1067480,Fionnuala McCormack,W         ,IRL
1067466,Ana Cabecinha,W         ,POR
1067407,Sarah Klein,W         ,AUS
1065553,Lauren Boden,W         ,AUS
1064216,Eliane Martins,W         ,BRA
1054390,Madara Palameika,W         ,LAT
1053623,Iryna Novozhylova,W         ,UKR
1053479,Horacio Nava,M         ,MEX
1053203,Susan Krumins,W         ,NED
1051360,Lisa Ryzih,W         ,GER
1050574,Andrés Chocho,M         ,ECU
1049568,Eliud Kipchoge,M         ,KEN
1049362,Ehsan Hadadi,M         ,IRI
1047524,Nadine Müller,W         ,GER
1045242,Roman Fosti,M         ,EST
1062893,Lynsey Sharp,W         ,GBR
1061960,Dimitri Bascou,M         ,FRA
1061450,Mahau Suguimati,M         ,BRA
1059341,Erika Kinsey,W         ,SWE
1056435,Beverly Ramos,W         ,PUR
1055383,Halima Hachlaf,W         ,MAR
1051907,Galen Rupp,M         ,USA
1051765,Ekateríni Stefanídi,W         ,GRE
1021086,Ireland,M         ,IRL
1020401,India,W         ,IND
1012339,Hungary,M         ,HUN
1010058,Nataliya Semenova,W         ,UKR
1008804,Botswana,M         ,BOT
1007786,Denmark,M         ,DEN
1005604,United States,W         ,USA
1044230,Karolina Nadolska,W         ,POL
1042519,Ivet Lalova-Collio,W         ,BUL
1040562,Nick Willis,M         ,NZL
1040536,Nadiya Borovska,W         ,UKR
1040480,Nelson Évora,M         ,POR
1040237,Ryuta Kondo,M         ,JPN
1038756,Yahya Berrabah,M         ,MAR
1034110,Levern Spencer,W         ,LCA
1031453,Matej Tóth,M         ,SVK
1029006,Trinidad & Tobago,M         ,TTO
1049991,Yelena Sokolova,W         ,RUS
1046434,Zersenay Tadese,M         ,ERI
1046090,Svetlana Radzivil,W         ,UZB
1037884,Trinidad & Tobago,W         ,TTO
1037272,Allyson Felix,W         ,USA
1035133,Michelle Carter,W         ,USA
1033990,Seema Punia,W         ,IND
1032277,Patricia Sarrapio,W         ,ESP
1031674,Portugal,M         ,POR
1028682,Caterine Ibargüen,W         ,COL
1001382,Cuba,W         ,CUB
1000801,Brazil,M         ,BRA
1004977,Jamaica,M         ,JAM
1027171,Selly Chepyego,W         ,KEN
1013968,Jesús Ángel García,M         ,ESP
1013383,Malindi Elmore,W         ,CAN
1005695,Japan,M         ,JPN
1004041,Belarus,W         ,BLR
1003650,Great Britain,W         ,GBR
1004591,Australia,M         ,AUS
1028815,Sri Lanka,M         ,SRI
1028422,Romania,M         ,ROU
1027257,Colombia,M         ,COL
1020676,Belgium,M         ,BEL
1020375,Portugal,W         ,POR
1019889,Netherlands,M         ,NED
1017041,Czech Republic,M         ,CZE
1013747,Poland,W         ,POL
1000884,Australia,W         ,AUS
1000130,Ivan Tikhon,M         ,BLR
1013178,Slovenia,W         ,SLO
1008859,France,W         ,FRA
1007221,Ukraine,W         ,UKR
1006686,João Vieira,M         ,POR
1006460,Italy,M         ,ITA
1005047,Ghana,M         ,GHA
1004638,Jamaica,W         ,JAM
1000194,Qatar,M         ,QAT
1351732,Job Geerds,M         ,NED
1350837,Tebello Ramakongoana,M         ,LES
1350244,Merhawi Mebrahtu,M         ,ERI
1349769,Vivian Chebet,W         ,KEN
1348874,Henok Tesfay,M         ,ERI
1348739,Cheickna Traore,M         ,CIV
1346032,Yukiko Umeno,W         ,JPN
1344904,Camille Moutard,W         ,FRA
1344035,Sofia Ramos,W         ,MEX
1342098,Rebecca Henderson,W         ,AUS
1328417,Ismail Nezir,M         ,TUR
1328385,Baldvin Thór Magnússon,M         ,ISL
1327642,Peyton Craig,M         ,AUS
1327498,Sembo Almayew,W         ,ETH
1324843,Seiya Sunada,M         ,JPN
1324224,Yuki Joseph Nakajima,M         ,JPN
1323271,Edymar Brea,W         ,VEN
1308779,Brian Raats,M         ,RSA
1308712,Noah Kibet,M         ,KEN
1308647,Gaku Hoshi,M         ,JPN
1308196,Sharifa Davronova,W         ,UZB
1308119,Eliška Martínková,W         ,CZE
1304670,Ruben Querinjean,M         ,NULL
1297468,Mattia Furlani,M         ,ITA
1296765,Merlin Hummel,M         ,GER
1296498,Shirley Nekhubui,W         ,RSA
1296156,Tomas Kersulis,M         ,LTU
1295395,Dennick Luke,M         ,DMA
1295218,Calab Law,M         ,AUS
1293847,Savannah Sutherland,W         ,CAN
1293539,Rossene Mpingo,M         ,COD
1293379,Katie Hayward,W         ,AUS
1293322,Simon Batz,M         ,GER
1289820,Abraham Guem,M         ,SSD
1288942,Krishan Kumar,M         ,IND
1288591,José Oswaldo Calel,M         ,GUA
1288257,Wiseman Mukhobe,M         ,KEN
1287833,Blessing Afrifa,M         ,ISR
1287262,Bree Masters,W         ,AUS
1287162,Karolína Maňasová,W         ,CZE
1286718,Salif Mane,M         ,USA
1286562,Yual Reath,M         ,AUS
1284998,Yuno Yamanaka,W         ,JPN
1283805,Jalani Davis,W         ,USA
1283721,Naquille Harris,M         ,SKN
1281682,Omar Elkhatib,M         ,POR
1281240,Jeremie Lararaudeuse,M         ,MRI
1279383,Nahuel Carabaña,M         ,AND
1278708,María Luz Andia,W         ,PER
1277844,Valentin Betoudji,M         ,CHA
1277360,Bosena Mulate,W         ,ETH
1276858,Argentina Valdepeñas,W         ,MEX
1276552,Tima Seikeseye Godbless,W         ,NGR
1275749,Lucas Nervi,M         ,CHI
1275666,Rasheed Broadbell,M         ,JAM
1275533,Nicola Tuthill,W         ,IRL
1274830,Adaejah Hodge,W         ,IVB
1274711,Tade Ojora,M         ,GBR
1273928,Riley McGown,M         ,AUS
1273008,Jeff Erius,M         ,FRA
1272939,Eugene Amo-Dadzie,M         ,GBR
1272772,Leonard Chemutai,M         ,UGA
1272689,Manon Trapp,W         ,FRA
1272270,Oqbe Kibrom,M         ,ERI
1271845,José Ortíz,M         ,GUA
1271806,Chan Kin Wa,M         ,MAC
1270326,Alli Chebures,M         ,UGA
1269556,Tarsis Orogot,M         ,UGA
1269290,Liam Van Der Schaaf,M         ,NED
1268639,Rachelle De Orbeta,W         ,PUR
1266383,Sokong Pen,M         ,CAM
1263892,Emelia Chatfield,W         ,USA
1261452,Abdihamid Nur,M         ,USA
1260907,Maria Alejandra Carmona,W         ,NCA
1260709,Krzysztof Kiljan,M         ,POL
1258335,Gulsunbi Sharifova,W         ,TJK
1258285,Ceili McCabe,W         ,CAN
1257539,John Hakizimana,M         ,RWA
1256002,Michael Voss,M         ,NZL
1255920,Ichitaka Yamashita,M         ,JPN
1255818,Nesim Amsellek,M         ,ITA
1255066,Antia Chamosa,W         ,ESP
1254848,Boško Kijanović,M         ,SRB
1254782,Leidy Guerra,W         ,PER
1254281,Dubem Nwachkwu,M         ,USA
1252158,Devin Augustine,M         ,TTO
1251097,Ali Anwar Al-Balushi,M         ,OMA
1250430,Freweyni Hailu,W         ,ETH
1249802,Aishath Himna Hassan,W         ,MDV
1249193,Clement Ducos,M         ,NULL
1249144,Reimi Yoshimura,W         ,JPN
1248732,Tessy Ebosele,W         ,ESP
1247997,Jessika Gbai,W         ,CIV
1247838,Timothé Mumenthaler,M         ,SUI
1247088,Michael Saruni,M         ,KEN
1246694,Lucas Vilar,M         ,BRA
1246634,Ruben Verheyden,M         ,BEL
1245959,Kyle Rademeyer,M         ,RSA
1245726,Wayne Pinnock,M         ,JAM
1245358,Anna Hall,W         ,USA
1244862,Cathal Doyle,M         ,IRL
1243568,Werner Visser,M         ,RSA
1243420,Niddy Mingilishi,W         ,ZAM
1242566,Luis Grijalva,M         ,GUA
1242322,Leah Bertrand,W         ,TTO
1241746,Brian Fay,M         ,IRL
1241045,Lin Yu-Tang,M         ,TPE
1240877,Donát Varga,M         ,HUN
1240827,Isaac Mpofu,M         ,ZIM
1240761,Karen Ehrenreich,W         ,DEN
1240712,Ursula Sanchez,W         ,MEX
1240109,Edina Jebitok,W         ,KEN
1239951,Hristína Papadopoúlou,W         ,GRE
1239766,Catherine Léger,W         ,CAN
1239434,Santiago Catrofe,M         ,URU
1239339,Rosemary Chukwuma,W         ,NGR
1237803,Hirut Meshesha,W         ,ETH
1237294,Milkesa Mengesha,M         ,ETH
1237051,Giulia Senn,W         ,SUI
1236776,Nicole Yeargin,W         ,GBR
1236490,Winfrida Mweya Makenji,W         ,TAN
1235389,Abdullahi Hassan,M         ,CAN
1234667,Julia Mayer,W         ,AUT
1233725,Thomas Rainhold,M         ,NAM
1233272,Fedra Aldana Luna,W         ,ARG
1231902,Mael Gouyette,M         ,FRA
1231484,Joshua Azzopardi,M         ,AUS
1230867,Cheyanne Evans-Gray,W         ,GBR
1230750,Patrik Hájek,M         ,CZE
1229981,Safiatou Acquaviva,W         ,GUI
1229246,Dalia Kaddari,W         ,ITA
1228779,Abigail Pawlett,W         ,GBR
1228726,Bálint Szeles,M         ,HUN
1227366,Oscar Chelimo,M         ,UGA
1227191,Hawi Feysa,W         ,ETH
1226964,Jeisson Alexander Suárez,M         ,COL
1226496,Kristjan Čeh,M         ,SLO
1226179,Charlie Dobson,M         ,GBR
1225863,Sun Yue,W         ,CHN
1224182,Tiffany Flynn,W         ,USA
1224065,Zakithi Nene,M         ,RSA
1223396,Naoki Koyama,M         ,JPN
1223204,Liam Adcock,M         ,AUS
1223030,Shaun Maswanganyi,M         ,RSA
1222003,Zeng Jianhang,M         ,CHN
1221986,Sean Bailey,M         ,JAM
1221375,Rūta Kate Lasmane,W         ,LAT
1221339,Dímitra Gnafáki,W         ,GRE
1220956,Ahmed Jaziri,M         ,TUN
1219820,Marileidy Paulino,W         ,DOM
1219579,Zhang Jingqiang,M         ,CHN
1219403,Ben Pattison,M         ,GBR
1218933,Elzan Bibić,M         ,SRB
1218399,Mikko Paavola,M         ,FIN
1217796,Athing Mu,W         ,USA
1217590,Rahma Tahiri,W         ,MAR
1217331,Flavie Renouard,W         ,FRA
1217239,Kinga Królik,W         ,POL
1217030,Wilfried Happio,M         ,FRA
1216342,John Rivera,M         ,PUR
1216320,Polina Tkalich,W         ,RUS
1215851,Fortunate Chidzivo,W         ,ZIM
1215616,Ji Li,W         ,CHN
1214228,Wadeline Jonathas,W         ,USA
1214056,Carl Bengtström,M         ,SWE
1214019,Ricky Petrucciani,M         ,SUI
1213501,Aleksandra Nacheva,W         ,BUL
1213478,Mohamed Amin Touati,M         ,TUN
1212995,Nathaniel Seiler,M         ,GER
1212151,Saraswati Chaudhary,W         ,NEP
1211691,Ackera Nugent,W         ,JAM
1209995,Ryan Zeze,M         ,FRA
1209351,Jach Majok Wol,M         ,SSD
1209191,Wictor Petersson,M         ,SWE
1208915,Bernat Canet,M         ,ESP
1207789,Juan Pacheco,M         ,MEX
1207137,Lina Licona,W         ,COL
1205549,Valeria Ortuño,W         ,MEX
1205048,Magdalena Lindner,W         ,AUT
1204244,Mette Baas,W         ,FIN
1203825,Zhang Linru,W         ,CHN
1203616,Alex Haydock-Wilson,M         ,GBR
1203275,Cheswill Johnson,M         ,RSA
1202437,Lauren Hoffman,W         ,PHI
1201737,Alison dos Santos,M         ,BRA
1201635,Aaliyah Butler,W         ,USA
1201453,Jennifer Rodriguez,W         ,COL
1201176,Shakeem Smith,M         ,BAH
1200803,Ryan Mphahlele,M         ,RSA
1199663,Benard Kibet,M         ,KEN
1199599,Rose Chelimo,W         ,BRN
1199280,Jason Van Rooyen,M         ,RSA
1199221,Tadesse Getahon,M         ,ISR
1199147,Nastassia Rarouskaya,W         ,BLR
1199105,François Grailet,M         ,LUX
1199071,Rose Nathike Lokonyen,W         ,SSD
1198680,Chayenne da Silva,W         ,BRA
1198661,Kenny Bednarek,M         ,USA
1198270,Weronika Lizakowska,W         ,POL
1197978,Val Constien,W         ,USA
1197875,Jack Anstey,M         ,AUS
1197859,Ayyasamy Dharun,M         ,IND
1197449,Lilian Rengeruk,W         ,KEN
1196783,Jonas Raess,M         ,SUI
1196558,Tess Kirsopp-Cole,W         ,AUS
1196396,Mahamat Bachir Ahmat,M         ,CHA
1196087,Lena Kandissounon,W         ,FRA
1195973,Mouhamadou Fall,M         ,FRA
1195636,Andrina Hodel,W         ,SUI
1195335,Elena Bruckner,W         ,USA
1195277,John Mason,M         ,CAN
1195171,Géraldine Frey,W         ,SUI
1194827,Yassine El Fathaoui,M         ,ITA
1194494,Abby Steiner,W         ,USA
1194084,Hachim Maaroufou,M         ,COM
1194040,Davisleidis L. Velazco,W         ,CUB
1193766,Luxolo Adams,M         ,RSA
1193717,Dorian Rostan Keletela,M         ,CGO
1193598,Jovan van Vuuren,M         ,RSA
1192385,Vernon Turner,M         ,USA
1192237,John Fitzsimons,M         ,IRL
1192020,Fanny Quenot,W         ,FRA
1191869,Alejandra Ortega,W         ,MEX
1191608,Benjamin Enzema,M         ,GEQ
1191534,Nick Smidt,M         ,NED
1191402,Masai Russell,W         ,USA
1191275,Phil Sesemann,M         ,GBR
1190957,Adrián Ben,M         ,ESP
1190706,Regine Tugade,W         ,GUM
1190641,Josette Andrews,W         ,USA
1190396,Reed Fischer,M         ,USA
1190389,Amber Anning,W         ,GBR
1190265,Jochem Dobber,M         ,NED
1190256,Natassha McDonald,W         ,CAN
1189947,Daisy Osakue,W         ,ITA
1189062,Maddison-Lee Wesche,W         ,NZL
1188711,Shalysa Wray,W         ,CAY
1188175,Diego García,M         ,ESP
1187346,Michal Morvay,M         ,SVK
1187272,Caisa-Marie Lindfors,W         ,SWE
1187056,Bo Kanda Lita Baehre,M         ,GER
1186671,Jazz Shukla,W         ,CAN
1186545,Jordy Jiménez,M         ,ECU
1186496,Kaoutar Farkoussi,W         ,MAR
1185552,Zaynab Dosso,W         ,ITA
1185366,Tuğba Danişmaz,W         ,TUR
1185074,Max Hrelja,M         ,SWE
1184633,Helen Bekele,W         ,SUI
1184049,Eliott Crestan,M         ,BEL
1183880,Andres Salazar,M         ,ESA
1183403,Zhu Yaming,M         ,CHN
1183077,Fatoumata Diallo,W         ,POR
1182595,Camryn Rogers,W         ,CAN
1182043,Noureddine Hadid,M         ,LBN
1181624,Alberto González,M         ,ESP
1181542,Benjamin Robert,M         ,FRA
1180996,Selemon Barega,M         ,ETH
1180903,Jordan Alejandro Díaz,M         ,ESP
1179926,Tamari Davis,W         ,USA
1179676,Sintayehu Vissa,W         ,ITA
1178931,Nayoka Clunis,W         ,JAM
1178749,Jesús Gómez,M         ,ESP
1178121,Panayióta Dósi,W         ,GRE
1178096,Stephen Abosi,M         ,BOT
1177638,Ben Connor,M         ,GBR
1177078,Vanessa Grimm,W         ,GER
1177051,Georgia Hulls,W         ,NZL
1176960,Milana Tirnanić,W         ,SRB
1176920,Gabriella O'Grady,W         ,AUS
1176725,Tom Elmer,M         ,SUI
1176703,Abu Salim Mayanja,M         ,UGA
1176459,Felix Svensson,M         ,SUI
1176349,Mateusz Borkowski,M         ,POL
1176316,Letesenbet Gidey,W         ,ETH
1176193,Rellie Kaputin,W         ,PNG
1176082,Morgan McDonald,M         ,AUS
1175382,Laviai Nielsen,W         ,GBR
1175122,Tyler Mason,M         ,JAM
1174820,Roxana Gómez,W         ,CUB
1174269,José Luis Doctor,M         ,MEX
1174085,Taylor Campbell,M         ,GBR
1172132,Klaudia Siciarz,W         ,POL
1171962,Francesco Fortunato,M         ,ITA
1171871,Quanesha Burks,W         ,USA
1171210,Julian Walsh,M         ,JPN
1171155,Song Jiayuan,W         ,CHN
1171028,Jah-Nhai Perinchief,M         ,BER
1170592,Tyra Gittens,W         ,TTO
1170085,Celeste Mucci,W         ,AUS
1169799,Nastassia Maslava,W         ,BLR
1169313,Vladyslav Malykhin,M         ,UKR
1169022,Haruka Kitaguchi,W         ,JPN
1168965,Maayke Tjin A-Lim,W         ,NED
1168931,Imran Rahman,M         ,BAN
1168764,Juan Miguel Echevarría,M         ,CUB
1168678,Kaori Kawazoe,W         ,JPN
1168487,Andrea Agrusti,M         ,ITA
1168481,Lili Anna Vindics-Tóth,W         ,HUN
1168411,Mohammad Amin Al-Salami,M         ,SYR
1167962,Michelle Atherley,W         ,USA
1167569,Shanice Love,W         ,JAM
1167184,Isabelle Boffey,W         ,GBR
1166902,Conner Mantz,M         ,USA
1166842,Julia Henriksson,W         ,SWE
1166340,Yana Hladiychuk,W         ,UKR
1166158,Yago Rojo,M         ,ESP
1166081,Salomé Afonso,W         ,POR
1165990,Simon Debognies,M         ,BEL
1165690,Rika Kaseda,W         ,JPN
1165372,Lucia Stafford,W         ,CAN
1165119,Jessica Inchude,W         ,POR
1164116,Hicham Oueladha,M         ,MAR
1164091,Pascale Stöcklin,W         ,SUI
1163356,Masaki Toyoda,M         ,JPN
1163207,Nick Ponzio,M         ,ITA
1162914,Holly Mills,W         ,GBR
1162874,Anna Wielgosz,W         ,POL
1162598,Freddie Crittenden,M         ,USA
1162581,Anna Emilie Møller,W         ,DEN
1162029,Killiana Heymans,W         ,NED
1161819,Yekaterina Ivonina,W         ,RUS
1161771,Thiago Julio Moura,M         ,BRA
1161628,Olha Korsun,W         ,UKR
1161476,Max Heß,M         ,GER
1161461,Brittany Brown,W         ,USA
1161333,Nguyen Thi Oanh,W         ,VIE
1161082,Rachael Chebet,W         ,UGA
1160775,Palakeezh Unnikrishnan Chithra,W         ,IND
1160700,Abbie Donnelly,W         ,GBR
1160607,Barnabas Kiptum,M         ,KEN
1160272,Urho Kujanpää,M         ,FIN
1160149,Bassant Hemida,W         ,EGY
1160023,Dóra Kerekes,W         ,HUN
1159570,Giulia Aprile,W         ,ITA
1159412,Gabriel Enrique Kehr,M         ,CHI
1159147,István Szögi,M         ,HUN
1159055,Víctor Ruiz,M         ,ESP
1159045,Fatima Diame,W         ,ESP
1158737,Marc Tur,M         ,ESP
1158646,Hans-Christian Hausenberg,M         ,EST
1158335,Jo-Ané Van Dyk,W         ,RSA
1158303,Marius Probst,M         ,GER
1158209,Emily Borthwick,W         ,GBR
1157809,Thiago André,M         ,BRA
1157685,Judy Kiyeng,W         ,KEN
1157658,Diána Lesti,W         ,HUN
1157564,Eleonora Marchiando,W         ,ITA
1157500,Musa Hajdari,M         ,KOS
1157466,Hanne Maudens,W         ,BEL
1157416,Noora Salem Jassem,W         ,BRN
1157307,Yasser Triki,M         ,ALG
1157114,Fernando Ferreira,M         ,BRA
1157073,María Pía Fernández,W         ,URU
1156983,Andreas Kramer,M         ,SWE
1156829,Viivi Lehikoinen,W         ,FIN
1156774,Luke Campbell,M         ,GER
1156707,LaQuan Nairn,M         ,BAH
1156398,Marina Andreea Baboi,W         ,ROU
1156337,Molly Scott,W         ,IRL
1156120,Isaac Updike,M         ,USA
1155878,Tasa Jiya,W         ,NED
1154799,Luis Campos,M         ,PER
1154710,Ronnie Baker,M         ,USA
1154157,Anais Bourgoin,W         ,FRA
1154133,Futsum Zienasellassie,M         ,USA
1154124,Steven Müller,M         ,GER
1154031,Mariya Siney,W         ,UKR
1153871,Alina Reh,W         ,GER
1153571,Yaqoub Al-Yoha,M         ,KUW
1153562,Joshua Cheptegei,M         ,UGA
1153514,Weini Kelati,W         ,USA
1153345,Chukwuebuka Enekwechi,M         ,NGR
1153204,Sam Atkin,M         ,GBR
1152962,Markus Fuchs,M         ,AUT
1152637,Krista Tervo,W         ,FIN
1152609,Konstanze Klosterhalfen,W         ,GER
1152569,Tiago Pereira,M         ,POR
1152435,Tabata de Carvalho,W         ,BRA
1152428,Marc Scott,M         ,GBR
1152103,Natalia Christofi,W         ,CYP
1152058,Jasmine Camacho-Quinn,W         ,PUR
1151844,Yendountien Tiebekabe,M         ,TOG
1151832,Johnny Gregorek,M         ,USA
1151267,Quanera Hayes,W         ,USA
1151125,Mauricio Ortega,M         ,COL
1150988,Michael Cherry,M         ,USA
1150913,William Paulson,M         ,CAN
1149668,Ruebin Walters,M         ,TTO
1149576,Claudine Vita,W         ,GER
1149442,Mariam Abdul-Rashid,W         ,CAN
1149328,Stanislava Škvarková,W         ,SVK
1149109,Magaly Bonilla,W         ,ECU
1149034,Gabriel Constantino,M         ,BRA
1147855,Darrell Hill,M         ,USA
1147773,Hiroki Matsueda,M         ,JPN
1147621,Filip Mihaljević,M         ,CRO
1147563,Darko Pešić,M         ,MNE
1146821,Sinead Diver,W         ,AUS
1146729,Ayomide Folorunso,W         ,ITA
1146676,Reynier Mena,M         ,CUB
1146671,Radek Juška,M         ,CZE
1146628,Laura Muir,W         ,GBR
1146543,Alejandro Perlaza,M         ,COL
1146496,Fang Yaoqing,M         ,CHN
1146493,Scott Lincoln,M         ,GBR
1146370,Patrik Šorm,M         ,CZE
1146133,Brandon Valentine-Parris,M         ,VIN
1146061,Ronald Levy,M         ,JAM
1146033,Yang Shaohui,M         ,CHN
