AthleteGUID,CompetitionID,EventID,dateid,EventName,Terrain,PerformanceValues,PerformanceUnits,CompPosition,CompRound,CompName,CompVenue,ValidPerformance,EventWind,AthleteName,AthleteGender,Nationality
1352978,134418,2988551,21/08/2023,400m Hurdles,outdoor,47.34,seconds,2.0,Semi-finals,WC,Budapest,1,,Roshawn Clarke,M         ,JAM
1352978,134418,2988585,23/08/2023,400m Hurdles,outdoor,48.07,seconds,4.0,Finals,WC,Budapest,1,,Roshawn Clarke,M         ,JAM
1352978,134418,2988080,20/08/2023,400m Hurdles,outdoor,48.39,seconds,3.0,Heats,WC,Budapest,1,,Roshawn Clarke,M         ,JAM
1352342,142291,3147514,05/08/2024,Discus Throw,outdoor,61.35,metres,23.0,Quarter-finals,OG,Paris,1,,Francois Prinsloo,M         ,RSA
1351990,142291,3148215,07/08/2024,Triple Jump,outdoor,16.99,metres,6.0,Quarter-finals,OG,Paris,1,0.5,Jaydon Hibbert,M         ,JAM
1352144,134418,2988540,22/08/2023,100m Hurdles,outdoor,12.71,seconds,3.0,Heats,WC,Budapest,1,0.1,Marione Fourie,W         ,RSA
1352144,134418,2988577,23/08/2023,100m Hurdles,outdoor,12.89,seconds,6.0,Semi-finals,WC,Budapest,1,-0.4,Marione Fourie,W         ,RSA
1351612,134418,2988498,22/08/2023,400m,outdoor,44.7,seconds,3.0,Semi-finals,WC,Budapest,1,,Håvard Bentdal Ingvaldsen,M         ,NOR
1351612,134418,2988782,24/08/2023,400m,outdoor,45.08,seconds,6.0,Finals,WC,Budapest,1,,Håvard Bentdal Ingvaldsen,M         ,NOR
1351612,134418,2988101,20/08/2023,400m,outdoor,44.39,seconds,1.0,Heats,WC,Budapest,1,,Håvard Bentdal Ingvaldsen,M         ,NOR
1351612,142291,3147524,04/08/2024,400m,outdoor,45.46,seconds,3.0,Heats,OG,Paris,1,,Håvard Bentdal Ingvaldsen,M         ,NOR
1351612,142291,3147765,06/08/2024,400m,outdoor,45.6,seconds,7.0,Semi-finals,OG,Paris,1,,Håvard Bentdal Ingvaldsen,M         ,NOR
1351612,123073,2753622,18/03/2022,400m,indoor,46.95,seconds,4.0,Heats,WC,Beograd,1,,Håvard Bentdal Ingvaldsen,M         ,NOR
1350366,134418,2988009,19/08/2023,10000m,outdoor,1898.17,seconds,9.0,Finals,WC,Budapest,1,,Grace Nawowuna,W         ,KEN
1349077,126941,2830855,17/07/2022,10000m,outdoor,1681.81,seconds,17.0,Finals,WC,Eugene OR,1,,Habtom Samuel,M         ,ERI
1347266,142291,3146954,02/08/2024,100m,outdoor,12.06,seconds,9.0,Heats,OG,Paris,1,1.0,Mariandre Chacón,W         ,GUA
1347266,142291,3147060,02/08/2024,100m,outdoor,11.9,seconds,3.0,Single race,OG,Paris,1,0.2,Mariandre Chacón,W         ,GUA
1327501,123073,2753791,19/03/2022,800m,indoor,123.85,seconds,3.0,Heats,WC,Beograd,1,,Tigist Girma,W         ,ETH
1327501,134418,2988611,23/08/2023,800m,outdoor,121.47,seconds,6.0,Heats,WC,Budapest,1,,Tigist Girma,W         ,ETH
1327185,142291,3147079,02/08/2024,10000m,outdoor,1673.18,seconds,20.0,Finals,OG,Paris,1,,Jun Kasai,M         ,JPN
1308716,126941,2832194,23/07/2022,800m,outdoor,104.54,seconds,4.0,Finals,WC,Eugene OR,1,,Emmanuel Wanyonyi,M         ,KEN
1308716,142291,3148108,07/08/2024,800m,outdoor,104.64,seconds,1.0,Heats,OG,Paris,1,,Emmanuel Wanyonyi,M         ,KEN
1366183,134418,2988039,19/08/2023,100m,outdoor,10.86,seconds,3.0,Single race,WC,Budapest,1,-0.3,Favoris Muzrapov,M         ,TJK
1365383,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.48,seconds,4.0,Heats,OG,Paris,1,0.1,Manuel Mordi,M         ,GER
1365383,142291,3147954,06/08/2024,110m Hurdles,outdoor,13.55,seconds,4.0,Quarter-finals,OG,Paris,1,-0.5,Manuel Mordi,M         ,GER
1364865,112541,2658096,31/07/2021,100m,outdoor,10.87,seconds,7.0,Single race,OG,Tokyo,1,0.0,Saguirou Badamassi,M         ,NIG
1364865,134418,2988071,20/08/2023,110m Hurdles,outdoor,13.7,seconds,7.0,Heats,WC,Budapest,1,-0.3,Saguirou Badamassi,M         ,NIG
1356915,142291,3148595,09/08/2024,10000m,outdoor,1859.28,seconds,11.0,Finals,OG,Paris,1,,Parker Valby,W         ,USA
1356071,142291,3148208,07/08/2024,3000m Steeplechase,outdoor,488.87,seconds,6.0,Finals,OG,Paris,1,,Samuel Firewu,M         ,ETH
1356071,142291,3147491,05/08/2024,3000m Steeplechase,outdoor,491.61,seconds,2.0,Heats,OG,Paris,1,,Samuel Firewu,M         ,ETH
1355172,142291,3147402,04/08/2024,100m,outdoor,10.13,seconds,6.0,Semi-finals,OG,Paris,1,0.0,Kayinsola Ajayi,M         ,NGR
1355172,142291,3147124,03/08/2024,100m,outdoor,10.02,seconds,1.0,Heats,OG,Paris,1,-0.3,Kayinsola Ajayi,M         ,NGR
1352171,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.43,seconds,2.0,Heats,OG,Paris,1,1.1,Antoine Andrews,M         ,BAH
1352171,142291,3148098,07/08/2024,110m Hurdles,outdoor,13.43,seconds,8.0,Semi-finals,OG,Paris,1,0.1,Antoine Andrews,M         ,BAH
1351503,142291,3148108,07/08/2024,800m,outdoor,104.81,seconds,1.0,Heats,OG,Paris,1,,Mohamed Attaoui,M         ,ESP
1351503,135095,3010171,01/03/2024,800m,indoor,106.2,seconds,1.0,Heats,WC,Glasgow,1,,Mohamed Attaoui,M         ,ESP
1351503,142291,3148496,09/08/2024,800m,outdoor,103.69,seconds,4.0,Semi-finals,OG,Paris,1,,Mohamed Attaoui,M         ,ESP
1351503,135095,3032116,02/03/2024,800m,indoor,105.68,seconds,5.0,Semi-finals,WC,Glasgow,1,,Mohamed Attaoui,M         ,ESP
1351503,142291,3148726,10/08/2024,800m,outdoor,102.08,seconds,5.0,Finals,OG,Paris,1,,Mohamed Attaoui,M         ,ESP
1351503,134418,2988487,22/08/2023,800m,outdoor,106.65,seconds,3.0,Heats,WC,Budapest,1,,Mohamed Attaoui,M         ,ESP
1351503,134418,2988794,24/08/2023,800m,outdoor,104.35,seconds,5.0,Semi-finals,WC,Budapest,1,,Mohamed Attaoui,M         ,ESP
1350542,134418,2988795,24/08/2023,5000m,outdoor,813.63,seconds,7.0,Heats,WC,Budapest,1,,Ishmael Kipkurui,M         ,KEN
1350542,134418,2988980,27/08/2023,5000m,outdoor,801.2,seconds,10.0,Finals,WC,Budapest,1,,Ishmael Kipkurui,M         ,KEN
1194566,142291,3148401,08/08/2024,Javelin Throw,outdoor,92.97,metres,1.0,Finals,OG,Paris,1,,Arshad Nadeem,M         ,PAK
1472422,142291,3147153,04/08/2024,3000m Steeplechase,outdoor,571.23,seconds,8.0,Heats,OG,Paris,1,,Stella Rutto,W         ,ROU
1459735,142291,3147060,02/08/2024,100m,outdoor,11.81,seconds,1.0,Single race,OG,Paris,1,0.0,Thi Nhi Yen Tran,W         ,VIE
1459735,142291,3146954,02/08/2024,100m,outdoor,11.79,seconds,7.0,Heats,OG,Paris,1,0.1,Thi Nhi Yen Tran,W         ,VIE
1425925,135095,3022321,01/03/2024,1500m,indoor,237.13,seconds,8.0,Heats,WC,Glasgow,1,,Alex Orlando Macuacua,M         ,MOZ
1417813,142291,3147135,03/08/2024,100m,outdoor,10.59,seconds,3.0,Single race,OG,Paris,1,0.3,Frank Hoye Moukoula Wissy,M         ,GAB
1416324,134418,2988795,24/08/2023,5000m,outdoor,856.15,seconds,21.0,Heats,WC,Budapest,1,,Valentin Soca,M         ,URU
1412357,142291,3147128,03/08/2024,Pole Vault,outdoor,5.7,metres,11.0,Quarter-finals,OG,Paris,1,,Valters Kreišs,M         ,LAT
1412357,142291,3147279,05/08/2024,Pole Vault,outdoor,5.5,metres,12.0,Finals,OG,Paris,1,,Valters Kreišs,M         ,LAT
1395675,142291,3147954,06/08/2024,110m Hurdles,outdoor,14.13,seconds,7.0,Quarter-finals,OG,Paris,1,-1.1,Elie Bacari,M         ,BEL
1395675,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.66,seconds,7.0,Heats,OG,Paris,1,0.3,Elie Bacari,M         ,BEL
1386593,134418,2988080,20/08/2023,400m Hurdles,outdoor,50.62,seconds,8.0,Heats,WC,Budapest,1,,Marc Anthony Ibrahim,M         ,LBN
1371116,134418,2988080,20/08/2023,400m Hurdles,outdoor,50.53,seconds,9.0,Heats,WC,Budapest,1,,Jun Jie Calvin Quek,M         ,SGP
1361620,123073,2753704,18/03/2022,800m,indoor,109.22,seconds,3.0,Heats,WC,Beograd,1,,Djamel Sedjati,M         ,ALG
1361620,126941,2832194,23/07/2022,800m,outdoor,104.14,seconds,2.0,Finals,WC,Eugene OR,1,,Djamel Sedjati,M         ,ALG
1361620,142291,3148108,07/08/2024,800m,outdoor,105.84,seconds,1.0,Heats,OG,Paris,1,,Djamel Sedjati,M         ,ALG
1361595,134418,2988590,23/08/2023,5000m,outdoor,942.56,seconds,19.0,Heats,WC,Budapest,1,,Briana Scott,W         ,CAN
1361595,142291,3147080,02/08/2024,5000m,outdoor,947.3,seconds,19.0,Heats,OG,Paris,1,,Briana Scott,W         ,CAN
1360325,112541,2658108,30/07/2021,5000m,outdoor,925.72,seconds,15.0,Heats,OG,Tokyo,1,,Prisca Chesang,W         ,UGA
1360325,134418,2988590,23/08/2023,5000m,outdoor,937.02,seconds,16.0,Heats,WC,Budapest,1,,Prisca Chesang,W         ,UGA
1360319,134418,2988075,20/08/2023,10000m,outdoor,1750.07,seconds,22.0,Finals,WC,Budapest,1,,Rogers Kibet,M         ,UGA
1360185,142291,3148217,07/08/2024,Discus Throw,outdoor,65.61,metres,9.0,Finals,OG,Paris,1,,Ralford Mullings,M         ,JAM
1360185,142291,3147514,05/08/2024,Discus Throw,outdoor,65.18,metres,7.0,Quarter-finals,OG,Paris,1,,Ralford Mullings,M         ,JAM
1350857,126941,2830535,16/07/2022,10000m,outdoor,1812.15,seconds,5.0,Finals,WC,Eugene OR,1,,Rahel Daniel,W         ,ERI
1350857,112541,2658108,30/07/2021,5000m,outdoor,902.59,seconds,8.0,Heats,OG,Tokyo,1,,Rahel Daniel,W         ,ERI
1350857,126941,2831950,20/07/2022,5000m,outdoor,931.03,seconds,11.0,Heats,WC,Eugene OR,1,,Rahel Daniel,W         ,ERI
1350760,142291,3147765,06/08/2024,400m,outdoor,43.81,seconds,2.0,Semi-finals,OG,Paris,1,,Muzala Samukonga,M         ,ZAM
1350760,126941,2832004,20/07/2022,400m,outdoor,45.02,seconds,3.0,Semi-finals,WC,Eugene OR,1,,Muzala Samukonga,M         ,ZAM
1350760,142291,3148209,07/08/2024,400m,outdoor,43.74,seconds,3.0,Finals,OG,Paris,1,,Muzala Samukonga,M         ,ZAM
1350760,142291,3147524,04/08/2024,400m,outdoor,44.56,seconds,1.0,Heats,OG,Paris,1,,Muzala Samukonga,M         ,ZAM
1350760,126941,2831297,17/07/2022,400m,outdoor,45.82,seconds,2.0,Heats,WC,Eugene OR,1,,Muzala Samukonga,M         ,ZAM
1349486,135095,3022321,01/03/2024,1500m,indoor,231.44,seconds,7.0,Heats,WC,Glasgow,1,,Andrew Boniface,M         ,TAN
1329006,134418,2988077,20/08/2023,400m,outdoor,52.73,seconds,7.0,Heats,WC,Budapest,1,,Fanni Rapai,W         ,HUN
1351990,142291,3148594,09/08/2024,Triple Jump,outdoor,17.61,metres,4.0,Finals,OG,Paris,1,-0.9,Jaydon Hibbert,M         ,JAM
1351990,134418,2988008,19/08/2023,Triple Jump,outdoor,17.7,metres,1.0,Quarter-finals,WC,Budapest,1,-0.2,Jaydon Hibbert,M         ,JAM
1350512,142291,3147954,06/08/2024,110m Hurdles,outdoor,13.62,seconds,5.0,Quarter-finals,OG,Paris,1,0.2,Craig Thorne,M         ,CAN
1350512,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.6,seconds,7.0,Heats,OG,Paris,1,1.1,Craig Thorne,M         ,CAN
1347393,142291,3147135,03/08/2024,100m,outdoor,10.62,seconds,4.0,Single race,OG,Paris,1,0.1,Diu Chun Hei,M         ,HKG
1327274,126941,2830239,15/07/2022,100m,outdoor,10.49,seconds,1.0,Single race,WC,Eugene OR,1,0.5,Cesar Almiron,M         ,PAR
1327274,126941,2830539,15/07/2022,100m,outdoor,10.51,seconds,7.0,Heats,WC,Eugene OR,1,1.1,Cesar Almiron,M         ,PAR
1327274,142291,3147517,05/08/2024,200m,outdoor,20.87,seconds,6.0,Heats,OG,Paris,1,-0.1,Cesar Almiron,M         ,PAR
1327007,126941,2832015,20/07/2022,3000m Steeplechase,outdoor,534.61,seconds,2.0,Finals,WC,Eugene OR,1,,Werkwuha Getachew,W         ,ETH
1327007,126941,2830562,16/07/2022,3000m Steeplechase,outdoor,551.25,seconds,2.0,Heats,WC,Eugene OR,1,,Werkwuha Getachew,W         ,ETH
1308881,142291,3148595,09/08/2024,10000m,outdoor,1999.92,seconds,23.0,Finals,OG,Paris,1,,Megan Keith,W         ,GBR
1308881,134418,2988590,23/08/2023,5000m,outdoor,921.94,seconds,14.0,Heats,WC,Budapest,1,,Megan Keith,W         ,GBR
1308481,142291,3147525,05/08/2024,400m,outdoor,51.65,seconds,6.0,Heats,OG,Paris,1,,Ella Onojuvwevwo,W         ,NGR
1308481,142291,3147905,06/08/2024,400m,outdoor,50.59,seconds,1.0,Quarter-finals,OG,Paris,1,,Ella Onojuvwevwo,W         ,NGR
1308481,142291,3148099,07/08/2024,400m,outdoor,51.05,seconds,6.0,Semi-finals,OG,Paris,1,,Ella Onojuvwevwo,W         ,NGR
1308320,134418,2988071,20/08/2023,110m Hurdles,outdoor,14.39,seconds,8.0,Heats,WC,Budapest,1,0.0,Taiga Yokochi,M         ,JPN
1305289,142291,3147269,05/08/2024,400m Hurdles,outdoor,53.62,seconds,6.0,Heats,OG,Paris,1,,Ken Toyoda,M         ,JPN
1179631,126941,2832217,23/07/2022,Javelin Throw,outdoor,90.54,metres,1.0,Finals,WC,Eugene OR,1,,Anderson Peters,M         ,GRN
1179631,126941,2832169,21/07/2022,Javelin Throw,outdoor,89.91,metres,1.0,Quarter-finals,WC,Eugene OR,1,,Anderson Peters,M         ,GRN
1304509,134418,2988578,23/08/2023,200m,outdoor,23.47,seconds,6.0,Heats,WC,Budapest,1,-0.4,Alexa Sulyán,W         ,
1298637,134418,2988592,23/08/2023,Pole Vault,outdoor,4.5,metres,9.0,Finals,WC,Budapest,1,,Hana Moll,W         ,USA
1308716,126941,2832085,21/07/2022,800m,outdoor,105.42,seconds,3.0,Semi-finals,WC,Eugene OR,1,,Emmanuel Wanyonyi,M         ,KEN
1308716,126941,2832016,20/07/2022,800m,outdoor,106.45,seconds,3.0,Heats,WC,Eugene OR,1,,Emmanuel Wanyonyi,M         ,KEN
1308716,134418,2988794,24/08/2023,800m,outdoor,103.83,seconds,1.0,Semi-finals,WC,Budapest,1,,Emmanuel Wanyonyi,M         ,KEN
1308716,134418,2988837,26/08/2023,800m,outdoor,104.53,seconds,2.0,Finals,WC,Budapest,1,,Emmanuel Wanyonyi,M         ,KEN
1308716,142291,3148726,10/08/2024,800m,outdoor,101.19,seconds,1.0,Finals,OG,Paris,1,,Emmanuel Wanyonyi,M         ,KEN
1308716,134418,2988487,22/08/2023,800m,outdoor,104.92,seconds,1.0,Heats,WC,Budapest,1,,Emmanuel Wanyonyi,M         ,KEN
1308716,142291,3148496,09/08/2024,800m,outdoor,103.32,seconds,1.0,Semi-finals,OG,Paris,1,,Emmanuel Wanyonyi,M         ,KEN
1308674,112541,2658099,30/07/2021,10000m,outdoor,1721.42,seconds,20.0,Finals,OG,Tokyo,1,,Weldon Kipkirui,M         ,KEN
1308416,134418,2988009,19/08/2023,10000m,outdoor,2154.18,seconds,21.0,Finals,WC,Budapest,1,,Maria Lucineida Da Silva,W         ,BRA
1307874,134418,2988487,22/08/2023,800m,outdoor,111.66,seconds,8.0,Heats,WC,Budapest,1,,Ole Jakob Høsteland Solbu,M         ,NOR
1303009,134418,2988803,25/08/2023,High Jump,outdoor,1.85,metres,23.0,Quarter-finals,WC,Budapest,1,,Johanna Göring,W         ,GER
1298709,134418,2988075,20/08/2023,10000m,outdoor,1710.76,seconds,18.0,Finals,WC,Budapest,1,,Zerei Mezngi,M         ,NOR
1298440,135095,3010888,03/03/2024,1500m,indoor,218.35,seconds,8.0,Finals,WC,Glasgow,1,,Samuel Pihlström,M         ,SWE
1298440,135095,3022321,01/03/2024,1500m,indoor,219.63,seconds,2.0,Heats,WC,Glasgow,1,,Samuel Pihlström,M         ,SWE
1298440,142291,3147061,02/08/2024,1500m,outdoor,216.8,seconds,8.0,Heats,OG,Paris,1,,Samuel Pihlström,M         ,SWE
1298440,142291,3147136,03/08/2024,1500m,outdoor,213.58,seconds,4.0,Quarter-finals,OG,Paris,1,,Samuel Pihlström,M         ,SWE
1298197,135095,3010171,01/03/2024,800m,indoor,107.38,seconds,4.0,Heats,WC,Glasgow,1,,Francesco Pernici,M         ,ITA
1298197,134418,2988487,22/08/2023,800m,outdoor,105.89,seconds,4.0,Heats,WC,Budapest,1,,Francesco Pernici,M         ,ITA
1295605,142291,3147525,05/08/2024,400m,outdoor,51.58,seconds,4.0,Heats,OG,Paris,1,,Miranda Coetzee,W         ,RSA
1295605,142291,3147905,06/08/2024,400m,outdoor,50.66,seconds,2.0,Quarter-finals,OG,Paris,1,,Miranda Coetzee,W         ,RSA
1295605,142291,3148099,07/08/2024,400m,outdoor,51.6,seconds,8.0,Semi-finals,OG,Paris,1,,Miranda Coetzee,W         ,RSA
1295605,126941,2830856,17/07/2022,400m,outdoor,53.3,seconds,7.0,Heats,WC,Eugene OR,1,,Miranda Coetzee,W         ,RSA
1349396,142291,3148215,07/08/2024,Triple Jump,outdoor,16.16,metres,30.0,Quarter-finals,OG,Paris,1,-0.8,Ethan Olivier,M         ,NZL
1347450,142291,3148214,07/08/2024,5000m,outdoor,849.06,seconds,6.0,Heats,OG,Paris,1,,Graham Blanks,M         ,USA
1347450,142291,3148693,10/08/2024,5000m,outdoor,798.67,seconds,9.0,Finals,OG,Paris,1,,Graham Blanks,M         ,USA
1346297,134418,2988729,24/08/2023,200m,outdoor,20.02,seconds,2.0,Semi-finals,WC,Budapest,1,-0.1,Alexander Ogando,M         ,DOM
1346297,134418,2988735,25/08/2023,200m,outdoor,20.23,seconds,7.0,Finals,WC,Budapest,1,-0.2,Alexander Ogando,M         ,DOM
1346297,134418,2988613,23/08/2023,200m,outdoor,20.14,seconds,2.0,Heats,WC,Budapest,1,-0.1,Alexander Ogando,M         ,DOM
1346297,142291,3148199,07/08/2024,200m,outdoor,20.09,seconds,2.0,Semi-finals,OG,Paris,1,-0.1,Alexander Ogando,M         ,DOM
1346297,142291,3148366,08/08/2024,200m,outdoor,20.02,seconds,5.0,Finals,OG,Paris,1,0.4,Alexander Ogando,M         ,DOM
1346297,126941,2831654,18/07/2022,200m,outdoor,20.01,seconds,1.0,Heats,WC,Eugene OR,1,0.5,Alexander Ogando,M         ,DOM
1346297,126941,2831748,19/07/2022,200m,outdoor,19.91,seconds,1.0,Semi-finals,WC,Eugene OR,1,-0.1,Alexander Ogando,M         ,DOM
1346297,142291,3147517,05/08/2024,200m,outdoor,20.04,seconds,2.0,Heats,OG,Paris,1,0.2,Alexander Ogando,M         ,DOM
1346297,142291,3147524,04/08/2024,400m,outdoor,45.11,seconds,5.0,Heats,OG,Paris,1,,Alexander Ogando,M         ,DOM
1346297,126941,2832078,21/07/2022,200m,outdoor,19.93,seconds,5.0,Finals,WC,Eugene OR,1,0.4,Alexander Ogando,M         ,DOM
1328771,126941,2832066,21/07/2022,5000m,outdoor,855.59,seconds,18.0,Heats,WC,Eugene OR,1,,Yaseen Abdalla,M         ,SUD
1328414,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.66,seconds,6.0,Heats,OG,Paris,1,0.1,John Cabang,M         ,PHI
1327327,142291,3148199,07/08/2024,200m,outdoor,20.6,seconds,6.0,Semi-finals,OG,Paris,1,-0.6,Renan Correa,M         ,BRA
1327327,134418,2988613,23/08/2023,200m,outdoor,20.44,seconds,2.0,Heats,WC,Budapest,1,-0.2,Renan Correa,M         ,BRA
1327327,134418,2988729,24/08/2023,200m,outdoor,20.43,seconds,5.0,Semi-finals,WC,Budapest,1,0.0,Renan Correa,M         ,BRA
1327327,142291,3147517,05/08/2024,200m,outdoor,20.41,seconds,3.0,Heats,OG,Paris,1,-0.1,Renan Correa,M         ,BRA
1370381,123073,2753769,19/03/2022,1500m,indoor,239.5,seconds,8.0,Heats,WC,Beograd,1,,Alaa Journi,M         ,LBA
1367499,142291,3148108,07/08/2024,800m,outdoor,105.62,seconds,4.0,Heats,OG,Paris,1,,Jakub Dudycha,M         ,CZE
1367499,135095,3010171,01/03/2024,800m,indoor,107.81,seconds,4.0,Heats,WC,Glasgow,1,,Jakub Dudycha,M         ,CZE
1367499,142291,3148425,08/08/2024,800m,outdoor,109.94,seconds,7.0,Quarter-finals,OG,Paris,1,,Jakub Dudycha,M         ,CZE
1360278,126941,2832066,21/07/2022,5000m,outdoor,827.65,seconds,14.0,Heats,WC,Eugene OR,1,,Peter Maru,M         ,UGA
1356409,142291,3146971,02/08/2024,Hammer Throw,outdoor,79.93,metres,1.0,Quarter-finals,OG,Paris,1,,Ethan Katzberg,M         ,CAN
1356409,142291,3147155,04/08/2024,Hammer Throw,outdoor,84.12,metres,1.0,Finals,OG,Paris,1,,Ethan Katzberg,M         ,CAN
1356409,134418,2988081,20/08/2023,Hammer Throw,outdoor,81.25,metres,1.0,Finals,WC,Budapest,1,,Ethan Katzberg,M         ,CAN
1356409,134418,2988011,19/08/2023,Hammer Throw,outdoor,81.18,metres,1.0,Quarter-finals,WC,Budapest,1,,Ethan Katzberg,M         ,CAN
1355518,142291,3147954,06/08/2024,110m Hurdles,outdoor,13.52,seconds,3.0,Quarter-finals,OG,Paris,1,0.2,Liu Junxi,M         ,CHN
1355518,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.54,seconds,6.0,Heats,OG,Paris,1,0.3,Liu Junxi,M         ,CHN
1352711,112541,2657762,30/07/2021,100m,outdoor,11.76,seconds,2.0,Single race,OG,Tokyo,1,0.8,Asimenye Simwaka,W         ,MAW
1352711,112541,2657908,30/07/2021,100m,outdoor,11.68,seconds,8.0,Heats,OG,Tokyo,1,-0.1,Asimenye Simwaka,W         ,MAW
1352711,142291,3146954,02/08/2024,100m,outdoor,11.91,seconds,8.0,Heats,OG,Paris,1,0.1,Asimenye Simwaka,W         ,MAW
1352711,142291,3147060,02/08/2024,100m,outdoor,11.78,seconds,2.0,Single race,OG,Paris,1,0.2,Asimenye Simwaka,W         ,MAW
1298637,134418,2988372,21/08/2023,Pole Vault,outdoor,4.65,metres,6.0,Quarter-finals,WC,Budapest,1,,Hana Moll,W         ,USA
1298028,126941,2831297,17/07/2022,400m,outdoor,47.36,seconds,6.0,Heats,WC,Eugene OR,1,,Antony Pesela,M         ,BOT
1294877,142291,3147505,04/08/2024,800m,outdoor,118.47,seconds,4.0,Semi-finals,OG,Paris,1,,Phoebe Gill,W         ,GBR
1294877,142291,3146986,02/08/2024,800m,outdoor,118.83,seconds,3.0,Heats,OG,Paris,1,,Phoebe Gill,W         ,GBR
1294298,142291,3147057,02/08/2024,Triple Jump,outdoor,13.96,metres,17.0,Quarter-finals,OG,Paris,1,-0.3,Saly Sarr,W         ,SEN
1293899,81430,2402868,03/10/2019,1500m,outdoor,228.98,seconds,14.0,Heats,WC,Doha,1,,Paulo Amotun Lokoro,M         ,SSD
1293899,112541,2659019,03/08/2021,1500m,outdoor,231.78,seconds,13.0,Heats,OG,Tokyo,1,,Paulo Amotun Lokoro,M         ,SSD
1293721,134418,2988086,20/08/2023,Discus Throw,outdoor,58.78,metres,19.0,Quarter-finals,WC,Budapest,1,,Wang Fang,W         ,CHN
1292144,126941,2830855,17/07/2022,10000m,outdoor,1653.57,seconds,8.0,Finals,WC,Eugene OR,1,,Daniel Mateiko,M         ,KEN
1292144,142291,3147079,02/08/2024,10000m,outdoor,1610.83,seconds,11.0,Finals,OG,Paris,1,,Daniel Mateiko,M         ,KEN
1291700,142291,3147156,04/08/2024,110m Hurdles,outdoor,13.63,seconds,5.0,Heats,OG,Paris,1,0.7,Tayleb Willis,M         ,AUS
1291700,142291,3147954,06/08/2024,110m Hurdles,outdoor,13.67,seconds,5.0,Quarter-finals,OG,Paris,1,-1.1,Tayleb Willis,M         ,AUS
1287915,134418,2988011,19/08/2023,Hammer Throw,outdoor,74.14,metres,13.0,Quarter-finals,WC,Budapest,1,,Rowan Hamilton,M         ,CAN
1287915,126941,2830350,15/07/2022,Hammer Throw,outdoor,74.02,metres,17.0,Quarter-finals,WC,Eugene OR,1,,Rowan Hamilton,M         ,CAN
1287915,142291,3146971,02/08/2024,Hammer Throw,outdoor,77.78,metres,2.0,Quarter-finals,OG,Paris,1,,Rowan Hamilton,M         ,CAN
1287915,142291,3147155,04/08/2024,Hammer Throw,outdoor,76.59,metres,9.0,Finals,OG,Paris,1,,Rowan Hamilton,M         ,CAN
1285732,142291,3147791,06/08/2024,Long Jump,outdoor,6.45,metres,19.0,Quarter-finals,OG,Paris,1,0.5,Plamena Mitkova,W         ,BUL
1323123,142291,3147135,03/08/2024,100m,outdoor,10.43,seconds,3.0,Single race,OG,Paris,1,0.6,Marc Brian Louis,M         ,SGP
1323039,142291,3146971,02/08/2024,Hammer Throw,outdoor,71.2,metres,28.0,Quarter-finals,OG,Paris,1,,Sören Klose,M         ,GER
1323039,134418,2988011,19/08/2023,Hammer Throw,outdoor,72.23,metres,22.0,Quarter-finals,WC,Budapest,1,,Sören Klose,M         ,GER
1308742,142291,3146983,02/08/2024,Shot Put,outdoor,20.65,metres,15.0,Quarter-finals,OG,Paris,1,,Mohamed Daouda Tolo,M         ,KSA
1308694,134418,2988571,23/08/2023,3000m Steeplechase,outdoor,571.82,seconds,9.0,Heats,WC,Budapest,1,,Marta Serrano,W         ,ESP
1308485,134418,2988551,21/08/2023,400m Hurdles,outdoor,49.22,seconds,6.0,Semi-finals,WC,Budapest,1,,Ezekiel Nathaniel,M         ,NGR
1308485,134418,2988080,20/08/2023,400m Hurdles,outdoor,48.47,seconds,4.0,Heats,WC,Budapest,1,,Ezekiel Nathaniel,M         ,NGR
1308485,126941,2830552,16/07/2022,400m Hurdles,outdoor,49.64,seconds,3.0,Heats,WC,Eugene OR,1,,Ezekiel Nathaniel,M         ,NGR
1308485,142291,3148213,07/08/2024,400m Hurdles,outdoor,48.65,seconds,5.0,Semi-finals,OG,Paris,1,,Ezekiel Nathaniel,M         ,NGR
1308485,142291,3147269,05/08/2024,400m Hurdles,outdoor,48.38,seconds,2.0,Heats,OG,Paris,1,,Ezekiel Nathaniel,M         ,NGR
1308485,126941,2831501,17/07/2022,400m Hurdles,outdoor,54.18,seconds,8.0,Semi-finals,WC,Eugene OR,1,,Ezekiel Nathaniel,M         ,NGR
